submission_id,QUD,RT,age,bias,choice_options_1,choice_options_2,choice_options_3,column_number,comments,condition,correct,education,endTime,expected,experiment_id,gender,languages,prolific_id,question,response,row_number,sentence_chunk_1,sentence_chunk_2,sentence_chunk_3,sentence_chunk_4,startDate,startTime,stimulus,timeSpent,trial_name,trial_number
11649,,165591,22,0.3,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all|most|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|0|0|0|1|0|1|0|1|1|1|1|1|0|1|1|1|0|1|0|1|0|0|1|1|1|1|1|1|1|0|1|0|1|1|0|1|1|1|1|1|1|0,13.875533333333333,main_trials,13
11649,,10284,22,0.4,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all|most|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,1|1|1|0|1|0|0|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|0|1|1|0|1|1|0|1|1|0|1|0|0|0|0|1|1|1|1|1|0|1|0|1|0|1,13.875533333333333,main_trials,14
11652,,51285,40,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,NA,Graduated College,1580336854267,NA,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,1|0|0|0|1|1|0|0|0|1|0|0|1|0|1|0|0|1|0|1|1|1|0|1|1|1|1|1|1|0|0|1|1|0|1|1|0|0|0|1|1|1|1|0|1|0|0|0|0|1|0|0|1|1|0|1|0|1|1|0,11.08985,training_trials,1
11652,,41950,40,0.9,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,NA,Graduated College,1580336854267,NA,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0,11.08985,training_trials,2
11652,,24509,40,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,NA,Graduated College,1580336854267,NA,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|some|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,0|1|1|1|1|0|0|1|1|1|0|1|1|0|1|1|0|1|1|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|0|1|1|1|1|0|0|1|0|0|1|1|0|1|1|1|1|1|1|1|0|1|0|0,11.08985,training_trials,3
11652,,24816,40,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all|most|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,0|1|1|1|0|1|1|0|1|0|1|1|1|0|1|0|1|1|1|1|1|0|1|1|1|0|1|1|1|1|1|1|0|0|1|1|1|0|1|1|1|1|1|1|0|0|1|1|0|0|1|1|0|0|1|1|1|1|1|0,11.08985,main_trials,1
11652,,22248,40,0.7,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,1|1|1|1|0|1|0|1|0|1|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|1|0|1|1|1|0|0|1|0|0|1|0|0|0|0,11.08985,main_trials,2
11652,,25511,40,0.3,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all|most|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,1|0|1|1|1|0|1|1|0|1|0|1|0|1|0|0|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0|0|1|0|1|0|1|1|0|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|0|1|1,11.08985,main_trials,3
11652,,19354,40,0.4,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|1|0|0|1|1|1|1|0|0|0|1|1|0|0|1|1|1|1|0|1|1|0|1|0|0|0|0|1|0|1|1|1|0|1|1|1|0|1|0|1|1|0,11.08985,main_trials,4
11652,,28213,40,0.6,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,some|most|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,0|0|0|0|1|0|0|1|1|1|0|1|0|0|1|1|1|1|1|0|1|0|0|1|1|1|0|0|0|0|1|0|0|0|0|0|1|1|0|0|1|0|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0,11.08985,main_trials,5
11652,,46620,40,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,0|1|1|0|0|1|0|0|1|1|1|1|0|1|0|1|0|0|0|1|1|1|0|0|1|0|0|1|1|1|1|0|0|0|1|1|0|1|1|0|0|1|0|1|0|0|0|1|0|1|0|1|0|0|0|0|0|1|1|0,11.08985,main_trials,6
11652,,19949,40,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|some|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|0|0|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1,11.08985,main_trials,7
11652,,24329,40,0.6,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,many|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,0|1|0|0|0|0|0|1|1|0|1|1|0|1|0|1|0|0|0|1|0|0|1|1|0|1|1|0|0|0|1|1|1|1|1|0|1|0|0|0|1|0|1|0|0|1|1|0|1|0|0|0|0|0|0|1|1|0|1|1,11.08985,main_trials,8
11652,,19814,40,0.8,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,none|all|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1|1|0|0|0,11.08985,main_trials,9
11652,,35224,40,0.8,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|few|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0,11.08985,main_trials,10
11652,,35167,40,0.3,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|some|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,1|1|1|0|1|0|1|1|0|1|1|1|1|1|1|0|1|1|1|1|0|1|1|0|0|0|1|0|1|0|0|1|1|1|1|1|1|1|1|1|1|0|0|1|0|1|0|0|1|0|0|1|1|0|1|1|0|0|0|0,11.08985,main_trials,11
11652,,53136,40,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|some|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,1|0|1|1|0|1|0|1|1|0|1|0|1|0|0|1|1|1|1|1|1|0|1|1|1|1|0|0|1|0|0|0|1|1|0|1|0|1|1|0|0|1|0|0|0|1|1|0|0|0|0|1|0|0|1|1|1|1|1|0,11.08985,main_trials,12
11652,,32799,40,0.4,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,none|all|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,1|1|1|0|1|0|1|1|0|0|0|0|1|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|1|0,11.08985,main_trials,13
11652,,26537,40,0.7,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336854267,placeholder,82,female,english,5a9b0be8b5e2110001c6ca67,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,some|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:16:28 GMT+0000 (Greenwich Mean Time),1580336188876,0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|1|0|0|0|0|1|0|0|0|0|0|1|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|0,11.08985,main_trials,14
11653,,49994,43,0.9,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),high,NA,Graduated College,1580337006373,NA,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0,18.51575,training_trials,1
11653,,80469,43,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),low,NA,Graduated College,1580337006373,NA,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,0|1|1|1|1|0|0|0|0|0|0|1|0|0|0|0|1|1|0|1|1|0|1|1|0|0|0|1|0|1|1|0|0|1|1|1|1|1|1|0|1|1|1|1|0|0|1|0|0|1|1|1|1|1|0|1|0|0|1|1,18.51575,training_trials,2
11653,,77208,43,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),high,NA,Graduated College,1580337006373,NA,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|some|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|0,18.51575,training_trials,3
11653,,64103,43,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),high,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|many|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,0|0|1|0|0|1|1|0|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|0|0|0|1|1|1|0|1|1|1|1|0|1|0|0|1|0|1|1|0|0|1|0|1|1|0|0|1|1|1|0|0,18.51575,main_trials,1
11653,,57388,43,0.6,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),high,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|many|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,0|0|0|0|0|1|1|0|0|0|0|0|0|1|1|1|1|0|0|1|0|1|0|1|1|1|1|1|1|1|0|0|1|0|0|1|1|1|1|1|0|0|0|0|1|1|1|0|1|1|0|0|0|0|0|0|0|1|1|0,18.51575,main_trials,2
11653,,55662,43,0.3,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),low,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|most|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,1|1|1|0|0|1|1|0|1|0|1|1|1|1|1|1|1|0|1|1|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|0|1|0|1|0|0|1|1|1|0|1|1|0|1|0|1|1|1|1|0|0,18.51575,main_trials,3
11653,,84650,43,0.7,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),high,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,1|0|1|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|1|0|0|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|1|1,18.51575,main_trials,4
11653,,72745,43,0.8,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),high,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18.51575,main_trials,5
11653,,66428,43,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),low,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,1|1|1|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|1|0|0|1|1|1|1|0|1|0|0|1|1|1|0|1|1|1|0|0|0|1|0|1|1|1|0,18.51575,main_trials,6
11653,,20595,43,0.7,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),low,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all|some|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,1|1|0|0|0|0|1|1|0|1|1|0|1|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|1|1|0|0|0|1|1|1|0|1|0|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0|0|1|0|1,18.51575,main_trials,7
11653,,29721,43,0.4,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),low,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|most|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,1|0|1|1|1|1|1|1|0|1|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|1|1|1|0|0|1|1|1|1|1|0|1|0|0|1|1|0|1|0|0|0|1|1|1|1|1|1|0|1|1|0,18.51575,main_trials,8
11653,,50102,43,0.3,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),high,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,none|all|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0|1|1|1|0|1|1|1|0|1|1|0|1|1|1|1|0|1|1|1|0|1|1|1|1|1|1|1|0|0|1|0|1|1|1|1|1|1,18.51575,main_trials,9
11653,,75169,43,0.8,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),low,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|few|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|0|1|0|1|0|0|0|0|1|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|1,18.51575,main_trials,10
11653,,28067,43,0.4,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),high,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,none|all|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,1|1|1|0|1|0|0|1|0|0|0|1|0|0|1|0|0|1|1|1|0|1|1|0|1|1|1|0|1|1|1|1|1|0|1|1|0|1|0|0|0|1|0|1|0|1|0|1|1|1|1|0|1|0|1|0|0|0|1|1,18.51575,main_trials,11
11653,,15061,43,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),low,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all|most|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,1|1|1|0|1|1|1|0|1|1|1|1|1|0|1|0|1|1|1|0|1|1|0|1|1|0|1|1|1|1|1|1|0|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1,18.51575,main_trials,12
11653,,31012,43,0.6,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),low,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,some|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,1|0|1|0|0|1|1|1|1|0|0|0|0|1|1|0|1|0|0|1|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|0|0|1|0|0|0|1|0|0|0|1|1|1|0|1,18.51575,main_trials,13
11653,,48536,43,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,Enjoyable study.  Thank you :),high,placeholder,Graduated College,1580337006373,placeholder,82,male,English,5d926164243c0c00183694d4,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|some|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:35 GMT+0000 (Greenwich Mean Time),1580335895428,1|1|1|1|0|1|0|1|0|1|0|0|0|1|1|0|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|0|1|1|1|1,18.51575,main_trials,14
